top,bottom,type,count
172.10.0.3,10.33.0.15,TCP-25-IN,3502
172.10.0.7,10.38.217.2,TCP-80-IN,722
172.10.0.8,10.38.217.21,TCP-80-IN,649
172.10.0.8,10.38.217.220,TCP-80-IN,670
172.20.0.4,10.38.217.48,TCP-80-IN,5894
172.10.0.5,10.38.221.184,TCP-80-IN,5363
172.10.0.9,10.38.221.232,TCP-80-IN,611
172.20.0.3,10.38.37.13,TCP-25-IN,3503
172.20.0.3,10.38.37.143,TCP-25-IN,2155
172.20.0.3,10.38.37.229,TCP-25-IN,3496
172.10.0.9,10.38.37.74,TCP-80-IN,607
172.10.0.3,10.41.9.89,TCP-25-IN,3500
172.10.0.5,10.57.105.205,TCP-80-IN,5062
172.30.0.4,10.57.105.222,TCP-25-IN,1441
172.30.0.4,10.57.105.222,TCP-80-IN,15541
172.20.0.3,10.57.105.44,TCP-25-IN,3494
172.10.0.7,10.57.81.124,TCP-80-IN,661
172.30.0.4,10.57.81.245,TCP-25-IN,1437
172.30.0.4,10.57.81.245,TCP-80-IN,14195
172.20.0.15,10.57.84.109,TCP-80-IN,5906
172.30.0.4,10.57.84.113,TCP-25-IN,1440
172.30.0.4,10.57.84.113,TCP-80-IN,16169
172.10.0.4,10.57.84.160,TCP-80-IN,5257
172.10.0.5,10.57.84.80,TCP-80-IN,5058
172.30.0.4,10.6.6.13,TCP-80-IN,1556166
172.30.0.4,10.6.6.14,TCP-80-IN,1577545
172.30.0.2,10.6.6.6,OTHER-OTHER-IN,2
172.30.0.2,10.6.6.6,TCP-25-IN,2
172.30.0.2,10.6.6.6,TCP-80-IN,4
172.30.0.3,10.6.6.6,OTHER-OTHER-IN,2
172.30.0.3,10.6.6.6,TCP-25-IN,20
172.30.0.3,10.6.6.6,TCP-80-IN,49
172.30.0.4,10.6.6.6,OTHER-OTHER-IN,2
172.30.0.4,10.6.6.6,TCP-25-IN,2
172.30.0.4,10.6.6.6,TCP-80-IN,1747727
172.30.0.5,10.6.6.6,OTHER-OTHER-IN,2
172.30.0.5,10.6.6.6,TCP-25-IN,2
172.30.0.5,10.6.6.6,TCP-80-IN,66
172.30.0.6,10.6.6.6,OTHER-OTHER-IN,2
172.30.0.6,10.6.6.6,TCP-25-IN,2
172.30.0.6,10.6.6.6,TCP-80-IN,66
172.30.0.7,10.6.6.6,OTHER-OTHER-IN,2
172.30.0.7,10.6.6.6,TCP-25-IN,2
172.30.0.7,10.6.6.6,TCP-80-IN,65
172.30.0.4,10.7.6.3,TCP-80-IN,1690568
172.30.0.2,10.7.7.10,OTHER-OTHER-IN,2
172.30.0.2,10.7.7.10,TCP-25-IN,2
172.30.0.2,10.7.7.10,TCP-80-IN,4
172.30.0.3,10.7.7.10,OTHER-OTHER-IN,2
172.30.0.3,10.7.7.10,TCP-25-IN,1037
172.30.0.3,10.7.7.10,TCP-80-IN,10
172.30.0.4,10.7.7.10,OTHER-OTHER-IN,2
172.30.0.4,10.7.7.10,TCP-25-IN,2
172.30.0.4,10.7.7.10,TCP-80-IN,490177
172.30.0.5,10.7.7.10,OTHER-OTHER-IN,2
172.30.0.5,10.7.7.10,TCP-25-IN,2
172.30.0.5,10.7.7.10,TCP-80-IN,259
172.30.0.6,10.7.7.10,OTHER-OTHER-IN,2
172.30.0.6,10.7.7.10,TCP-25-IN,2
172.30.0.6,10.7.7.10,TCP-80-IN,259
172.30.0.7,10.7.7.10,OTHER-OTHER-IN,2
172.30.0.7,10.7.7.10,TCP-25-IN,2
172.30.0.7,10.7.7.10,TCP-80-IN,259
172.20.0.15,10.76.119.1,TCP-80-IN,6299
172.10.0.5,10.76.119.87,TCP-80-IN,4903
172.20.0.15,10.76.187.177,TCP-80-IN,5797
172.30.0.4,10.76.187.67,TCP-25-IN,1450
172.30.0.4,10.76.187.67,TCP-80-IN,14791
172.20.0.3,10.76.187.68,TCP-25-IN,3496
172.10.0.7,10.76.187.88,TCP-80-IN,640
172.10.0.8,10.76.193.130,TCP-80-IN,661
172.20.0.3,10.76.193.186,TCP-25-IN,3497
172.20.0.15,10.76.193.22,TCP-80-IN,6711
172.10.0.7,10.76.193.98,TCP-80-IN,634
172.20.0.4,10.78.100.150,TCP-80-IN,5457
172.20.0.6,10.78.100.151,TCP-80-IN,670
172.10.0.4,10.78.100.154,TCP-80-IN,5114
172.10.0.7,10.78.100.174,TCP-80-IN,652
172.20.0.6,10.78.221.103,TCP-80-IN,641
172.20.0.15,10.78.221.93,TCP-80-IN,6634
172.10.0.9,10.78.90.179,TCP-80-IN,661
172.10.0.8,10.78.90.190,TCP-80-IN,601
172.10.0.4,10.78.90.30,TCP-80-IN,5297
172.30.0.4,10.78.90.9,TCP-25-IN,1446
172.30.0.4,10.78.90.9,TCP-80-IN,15441
172.10.0.3,10.88.25.4,TCP-25-IN,3490
172.10.0.3,10.88.52.24,TCP-25-IN,3503
172.10.0.3,10.89.101.53,TCP-25-IN,3500
172.10.0.3,10.3.1.25,TCP-25-OUT,89974
172.10.0.4,10.13.77.49,TCP-OTHER-OUT,157
172.10.0.40,10.0.0.150,TCP-80-OUT,11
172.10.0.40,10.0.0.151,TCP-80-OUT,10
172.10.0.40,10.0.0.2,TCP-80-OUT,3
172.10.0.40,10.0.0.4,TCP-80-OUT,5
172.10.0.40,10.0.0.5,TCP-80-OUT,2
172.10.0.40,10.0.0.6,TCP-80-OUT,2
172.10.0.40,10.199.250.2,TCP-21-OUT,8
172.10.0.5,10.13.77.49,TCP-OTHER-OUT,6
172.10.0.5,10.138.214.211,TCP-OTHER-OUT,13
172.10.0.5,10.247.106.144,TCP-OTHER-OUT,17
172.10.0.5,10.247.58.129,TCP-OTHER-OUT,18
172.10.0.5,10.57.84.80,TCP-OTHER-OUT,14
172.10.0.5,10.76.119.87,TCP-OTHER-OUT,24
172.10.1.1,10.0.0.10,TCP-80-OUT,702
172.10.1.1,10.0.0.11,TCP-80-OUT,683
172.10.1.1,10.0.0.12,TCP-80-OUT,732
172.10.1.1,10.0.0.13,TCP-80-OUT,744
172.10.1.1,10.0.0.14,TCP-80-OUT,718
172.10.1.1,10.0.0.5,TCP-80-OUT,718
172.10.1.1,10.0.0.6,TCP-80-OUT,733
172.10.1.1,10.0.0.7,TCP-80-OUT,756
172.10.1.1,10.0.0.8,TCP-80-OUT,734
172.10.1.1,10.0.0.9,TCP-80-OUT,734
172.10.1.1,10.1.0.100,TCP-80-OUT,773
172.10.1.1,10.1.0.75,TCP-80-OUT,741
172.10.1.1,10.1.0.76,TCP-80-OUT,697
172.10.1.1,10.1.0.77,TCP-80-OUT,728
172.10.1.10,10.0.0.10,TCP-80-OUT,770
172.10.1.10,10.0.0.11,TCP-80-OUT,722
172.10.1.10,10.0.0.12,TCP-80-OUT,723
172.10.1.10,10.0.0.13,TCP-80-OUT,735
172.10.1.10,10.0.0.14,TCP-80-OUT,720
172.10.1.10,10.0.0.5,TCP-80-OUT,726
172.10.1.10,10.0.0.6,TCP-80-OUT,726
172.10.1.10,10.0.0.7,TCP-80-OUT,702
172.10.1.10,10.0.0.8,TCP-80-OUT,748
172.10.1.10,10.0.0.9,TCP-80-OUT,664
172.10.1.10,10.1.0.100,TCP-80-OUT,726
172.10.1.10,10.1.0.75,TCP-80-OUT,734
172.10.1.10,10.1.0.76,TCP-80-OUT,735
172.10.1.10,10.1.0.77,TCP-80-OUT,729
172.10.1.100,10.0.0.10,TCP-80-OUT,751
172.10.1.100,10.0.0.11,TCP-80-OUT,753
172.10.1.100,10.0.0.12,TCP-80-OUT,714
172.10.1.100,10.0.0.13,TCP-80-OUT,677
172.10.1.100,10.0.0.14,TCP-80-OUT,716
172.10.1.100,10.0.0.5,TCP-80-OUT,695
172.10.1.100,10.0.0.6,TCP-80-OUT,703
172.10.1.100,10.0.0.7,TCP-80-OUT,759
172.10.1.100,10.0.0.8,TCP-80-OUT,743
172.10.1.100,10.0.0.9,TCP-80-OUT,751
172.10.1.100,10.1.0.100,TCP-80-OUT,697
172.10.1.100,10.1.0.75,TCP-80-OUT,718
172.10.1.100,10.1.0.76,TCP-80-OUT,757
172.10.1.100,10.1.0.77,TCP-80-OUT,680
172.10.1.101,10.0.0.10,TCP-80-OUT,436
172.10.1.101,10.0.0.11,TCP-80-OUT,495
172.10.1.101,10.0.0.12,TCP-80-OUT,456
172.10.1.101,10.0.0.13,TCP-80-OUT,457
172.10.1.101,10.0.0.14,TCP-80-OUT,434
172.10.1.101,10.0.0.5,TCP-80-OUT,470
172.10.1.101,10.0.0.6,TCP-80-OUT,469
172.10.1.101,10.0.0.7,TCP-80-OUT,484
172.10.1.101,10.0.0.8,TCP-80-OUT,440
172.10.1.101,10.0.0.9,TCP-80-OUT,466
172.10.1.101,10.1.0.100,TCP-80-OUT,409
172.10.1.101,10.1.0.75,TCP-80-OUT,467
172.10.1.101,10.1.0.76,TCP-80-OUT,444
172.10.1.101,10.1.0.77,TCP-80-OUT,453
172.10.1.101,10.199.250.2,TCP-21-OUT,10
172.10.1.101,10.199.250.2,TCP-OTHER-OUT,375
172.10.1.102,10.0.0.10,TCP-80-OUT,474
172.10.1.102,10.0.0.11,TCP-80-OUT,451
172.10.1.102,10.0.0.12,TCP-80-OUT,482
172.10.1.102,10.0.0.13,TCP-80-OUT,414
172.10.1.102,10.0.0.14,TCP-80-OUT,442
172.10.1.102,10.0.0.5,TCP-80-OUT,449
172.10.1.102,10.0.0.6,TCP-80-OUT,448
172.10.1.102,10.0.0.7,TCP-80-OUT,500
172.10.1.102,10.0.0.8,TCP-80-OUT,468
172.10.1.102,10.0.0.9,TCP-80-OUT,456
172.10.1.102,10.1.0.100,TCP-80-OUT,441
172.10.1.102,10.1.0.75,TCP-80-OUT,484
172.10.1.102,10.1.0.76,TCP-80-OUT,464
172.10.1.102,10.1.0.77,TCP-80-OUT,465
172.10.1.102,10.199.250.2,TCP-21-OUT,5
172.10.1.102,10.199.250.2,TCP-OTHER-OUT,372
172.10.1.103,10.0.0.10,TCP-80-OUT,465
172.10.1.103,10.0.0.11,TCP-80-OUT,476
172.10.1.103,10.0.0.12,TCP-80-OUT,423
172.10.1.103,10.0.0.13,TCP-80-OUT,433
172.10.1.103,10.0.0.14,TCP-80-OUT,431
172.10.1.103,10.0.0.5,TCP-80-OUT,433
172.10.1.103,10.0.0.6,TCP-80-OUT,443
172.10.1.103,10.0.0.7,TCP-80-OUT,467
172.10.1.103,10.0.0.8,TCP-80-OUT,438
172.10.1.103,10.0.0.9,TCP-80-OUT,460
172.10.1.103,10.1.0.100,TCP-80-OUT,439
172.10.1.103,10.1.0.75,TCP-80-OUT,433
172.10.1.103,10.1.0.76,TCP-80-OUT,442
172.10.1.103,10.1.0.77,TCP-80-OUT,444
172.10.1.103,10.199.250.2,TCP-OTHER-OUT,375
172.10.1.104,10.0.0.10,TCP-80-OUT,448
172.10.1.104,10.0.0.11,TCP-80-OUT,484
172.10.1.104,10.0.0.12,TCP-80-OUT,457
172.10.1.104,10.0.0.13,TCP-80-OUT,423
172.10.1.104,10.0.0.14,TCP-80-OUT,477
172.10.1.104,10.0.0.5,TCP-80-OUT,463
172.10.1.104,10.0.0.6,TCP-80-OUT,432
172.10.1.104,10.0.0.7,TCP-80-OUT,430
172.10.1.104,10.0.0.8,TCP-80-OUT,461
172.10.1.104,10.0.0.9,TCP-80-OUT,464
172.10.1.104,10.1.0.100,TCP-80-OUT,433
172.10.1.104,10.1.0.75,TCP-80-OUT,475
172.10.1.104,10.1.0.76,TCP-80-OUT,464
172.10.1.104,10.1.0.77,TCP-80-OUT,477
172.10.1.104,10.199.250.2,TCP-OTHER-OUT,368
172.10.1.105,10.0.0.10,TCP-80-OUT,430
172.10.1.105,10.0.0.11,TCP-80-OUT,487
172.10.1.105,10.0.0.12,TCP-80-OUT,404
172.10.1.105,10.0.0.13,TCP-80-OUT,454
172.10.1.105,10.0.0.14,TCP-80-OUT,476
172.10.1.105,10.0.0.5,TCP-80-OUT,445
172.10.1.105,10.0.0.6,TCP-80-OUT,454
172.10.1.105,10.0.0.7,TCP-80-OUT,419
172.10.1.105,10.0.0.8,TCP-80-OUT,463
172.10.1.105,10.0.0.9,TCP-80-OUT,393
172.10.1.105,10.1.0.100,TCP-80-OUT,477
172.10.1.105,10.1.0.75,TCP-80-OUT,447
172.10.1.105,10.1.0.76,TCP-80-OUT,416
172.10.1.105,10.1.0.77,TCP-80-OUT,458
172.10.1.105,10.199.250.2,TCP-21-OUT,6
172.10.1.105,10.199.250.2,TCP-OTHER-OUT,373
172.10.1.106,10.0.0.10,TCP-80-OUT,487
172.10.1.106,10.0.0.11,TCP-80-OUT,468
172.10.1.106,10.0.0.12,TCP-80-OUT,452
172.10.1.106,10.0.0.13,TCP-80-OUT,441
172.10.1.106,10.0.0.14,TCP-80-OUT,461
172.10.1.106,10.0.0.5,TCP-80-OUT,437
172.10.1.106,10.0.0.6,TCP-80-OUT,477
172.10.1.106,10.0.0.7,TCP-80-OUT,465
172.10.1.106,10.0.0.8,TCP-80-OUT,463
172.10.1.106,10.0.0.9,TCP-80-OUT,493
172.10.1.106,10.1.0.100,TCP-80-OUT,503
172.10.1.106,10.1.0.75,TCP-80-OUT,475
172.10.1.106,10.1.0.76,TCP-80-OUT,436
172.10.1.106,10.1.0.77,TCP-80-OUT,458
172.10.1.106,10.199.250.2,TCP-OTHER-OUT,364
172.10.1.107,10.0.0.10,TCP-80-OUT,454
172.10.1.107,10.0.0.11,TCP-80-OUT,444
172.10.1.107,10.0.0.12,TCP-80-OUT,467
172.10.1.107,10.0.0.13,TCP-80-OUT,459
172.10.1.107,10.0.0.14,TCP-80-OUT,436
172.10.1.107,10.0.0.5,TCP-80-OUT,478
172.10.1.107,10.0.0.6,TCP-80-OUT,473
172.10.1.107,10.0.0.7,TCP-80-OUT,467
172.10.1.107,10.0.0.8,TCP-80-OUT,477
172.10.1.107,10.0.0.9,TCP-80-OUT,450
172.10.1.107,10.1.0.100,TCP-80-OUT,445
172.10.1.107,10.1.0.75,TCP-80-OUT,439
172.10.1.107,10.1.0.76,TCP-80-OUT,483
172.10.1.107,10.1.0.77,TCP-80-OUT,459
172.10.1.107,10.199.250.2,TCP-21-OUT,11
172.10.1.107,10.199.250.2,TCP-OTHER-OUT,371
172.10.1.108,10.0.0.10,TCP-80-OUT,458
172.10.1.108,10.0.0.11,TCP-80-OUT,447
172.10.1.108,10.0.0.12,TCP-80-OUT,450
172.10.1.108,10.0.0.13,TCP-80-OUT,470
172.10.1.108,10.0.0.14,TCP-80-OUT,456
172.10.1.108,10.0.0.5,TCP-80-OUT,458
172.10.1.108,10.0.0.6,TCP-80-OUT,431
172.10.1.108,10.0.0.7,TCP-80-OUT,497
172.10.1.108,10.0.0.8,TCP-80-OUT,459
172.10.1.108,10.0.0.9,TCP-80-OUT,447
172.10.1.108,10.1.0.100,TCP-80-OUT,443
172.10.1.108,10.1.0.75,TCP-80-OUT,463
172.10.1.108,10.1.0.76,TCP-80-OUT,454
172.10.1.108,10.1.0.77,TCP-80-OUT,432
172.10.1.108,10.199.250.2,TCP-OTHER-OUT,352
172.10.1.109,10.0.0.10,TCP-80-OUT,446
172.10.1.109,10.0.0.11,TCP-80-OUT,432
172.10.1.109,10.0.0.12,TCP-80-OUT,446
172.10.1.109,10.0.0.13,TCP-80-OUT,471
172.10.1.109,10.0.0.14,TCP-80-OUT,469
172.10.1.109,10.0.0.5,TCP-80-OUT,495
172.10.1.109,10.0.0.6,TCP-80-OUT,437
172.10.1.109,10.0.0.7,TCP-80-OUT,406
172.10.1.109,10.0.0.8,TCP-80-OUT,471
172.10.1.109,10.0.0.9,TCP-80-OUT,463
172.10.1.109,10.1.0.100,TCP-80-OUT,467
172.10.1.109,10.1.0.75,TCP-80-OUT,448
172.10.1.109,10.1.0.76,TCP-80-OUT,458
172.10.1.109,10.1.0.77,TCP-80-OUT,467
172.10.1.109,10.199.250.2,TCP-21-OUT,9
172.10.1.109,10.199.250.2,TCP-OTHER-OUT,372
172.10.1.11,10.0.0.10,TCP-80-OUT,698
172.10.1.11,10.0.0.11,TCP-80-OUT,718
172.10.1.11,10.0.0.12,TCP-80-OUT,709
172.10.1.11,10.0.0.13,TCP-80-OUT,732
172.10.1.11,10.0.0.14,TCP-80-OUT,750
172.10.1.11,10.0.0.5,TCP-80-OUT,717
172.10.1.11,10.0.0.6,TCP-80-OUT,679
172.10.1.11,10.0.0.7,TCP-80-OUT,710
172.10.1.11,10.0.0.8,TCP-80-OUT,723
172.10.1.11,10.0.0.9,TCP-80-OUT,742
172.10.1.11,10.1.0.100,TCP-80-OUT,692
172.10.1.11,10.1.0.75,TCP-80-OUT,782
172.10.1.11,10.1.0.76,TCP-80-OUT,747
172.10.1.11,10.1.0.77,TCP-80-OUT,738
172.10.1.110,10.0.0.10,TCP-80-OUT,454
172.10.1.110,10.0.0.11,TCP-80-OUT,438
172.10.1.110,10.0.0.12,TCP-80-OUT,476
172.10.1.110,10.0.0.13,TCP-80-OUT,445
172.10.1.110,10.0.0.14,TCP-80-OUT,492
172.10.1.110,10.0.0.5,TCP-80-OUT,464
172.10.1.110,10.0.0.6,TCP-80-OUT,444
172.10.1.110,10.0.0.7,TCP-80-OUT,463
172.10.1.110,10.0.0.8,TCP-80-OUT,435
172.10.1.110,10.0.0.9,TCP-80-OUT,446
172.10.1.110,10.1.0.100,TCP-80-OUT,481
172.10.1.110,10.1.0.75,TCP-80-OUT,463
172.10.1.110,10.1.0.76,TCP-80-OUT,475
172.10.1.110,10.1.0.77,TCP-80-OUT,436
172.10.1.110,10.199.250.2,TCP-21-OUT,11
172.10.1.110,10.199.250.2,TCP-OTHER-OUT,371
172.10.1.111,10.0.0.10,TCP-80-OUT,483
172.10.1.111,10.0.0.11,TCP-80-OUT,433
172.10.1.111,10.0.0.12,TCP-80-OUT,434
172.10.1.111,10.0.0.13,TCP-80-OUT,478
172.10.1.111,10.0.0.14,TCP-80-OUT,458
172.10.1.111,10.0.0.5,TCP-80-OUT,503
172.10.1.111,10.0.0.6,TCP-80-OUT,490
172.10.1.111,10.0.0.7,TCP-80-OUT,460
172.10.1.111,10.0.0.8,TCP-80-OUT,455
172.10.1.111,10.0.0.9,TCP-80-OUT,417
172.10.1.111,10.1.0.100,TCP-80-OUT,524
172.10.1.111,10.1.0.75,TCP-80-OUT,466
172.10.1.111,10.1.0.76,TCP-80-OUT,488
172.10.1.111,10.1.0.77,TCP-80-OUT,465
172.10.1.111,10.199.250.2,TCP-21-OUT,7
172.10.1.111,10.199.250.2,TCP-OTHER-OUT,364
172.10.1.112,10.0.0.10,TCP-80-OUT,450
172.10.1.112,10.0.0.11,TCP-80-OUT,428
172.10.1.112,10.0.0.12,TCP-80-OUT,412
172.10.1.112,10.0.0.13,TCP-80-OUT,425
172.10.1.112,10.0.0.14,TCP-80-OUT,475
172.10.1.112,10.0.0.5,TCP-80-OUT,441
172.10.1.112,10.0.0.6,TCP-80-OUT,459
172.10.1.112,10.0.0.7,TCP-80-OUT,476
172.10.1.112,10.0.0.8,TCP-80-OUT,441
172.10.1.112,10.0.0.9,TCP-80-OUT,449
172.10.1.112,10.1.0.100,TCP-80-OUT,443
172.10.1.112,10.1.0.75,TCP-80-OUT,449
172.10.1.112,10.1.0.76,TCP-80-OUT,476
172.10.1.112,10.1.0.77,TCP-80-OUT,453
172.10.1.112,10.199.250.2,TCP-21-OUT,8
172.10.1.112,10.199.250.2,TCP-OTHER-OUT,371
172.10.1.113,10.0.0.10,TCP-80-OUT,427
172.10.1.113,10.0.0.11,TCP-80-OUT,405
172.10.1.113,10.0.0.12,TCP-80-OUT,454
172.10.1.113,10.0.0.13,TCP-80-OUT,449
172.10.1.113,10.0.0.14,TCP-80-OUT,486
172.10.1.113,10.0.0.5,TCP-80-OUT,427
172.10.1.113,10.0.0.6,TCP-80-OUT,462
172.10.1.113,10.0.0.7,TCP-80-OUT,433
172.10.1.113,10.0.0.8,TCP-80-OUT,455
172.10.1.113,10.0.0.9,TCP-80-OUT,455
172.10.1.113,10.1.0.100,TCP-80-OUT,467
172.10.1.113,10.1.0.75,TCP-80-OUT,451
172.10.1.113,10.1.0.76,TCP-80-OUT,451
172.10.1.113,10.1.0.77,TCP-80-OUT,450
172.10.1.113,10.199.250.2,TCP-21-OUT,8
172.10.1.113,10.199.250.2,TCP-OTHER-OUT,369
172.10.1.114,10.0.0.10,TCP-80-OUT,478
172.10.1.114,10.0.0.11,TCP-80-OUT,412
172.10.1.114,10.0.0.12,TCP-80-OUT,422
172.10.1.114,10.0.0.13,TCP-80-OUT,503
172.10.1.114,10.0.0.14,TCP-80-OUT,466
172.10.1.114,10.0.0.5,TCP-80-OUT,461
172.10.1.114,10.0.0.6,TCP-80-OUT,417
172.10.1.114,10.0.0.7,TCP-80-OUT,447
172.10.1.114,10.0.0.8,TCP-80-OUT,499
172.10.1.114,10.0.0.9,TCP-80-OUT,429
172.10.1.114,10.1.0.100,TCP-80-OUT,471
172.10.1.114,10.1.0.75,TCP-80-OUT,436
172.10.1.114,10.1.0.76,TCP-80-OUT,448
172.10.1.114,10.1.0.77,TCP-80-OUT,446
172.10.1.114,10.199.250.2,TCP-21-OUT,10
172.10.1.114,10.199.250.2,TCP-OTHER-OUT,377
172.10.1.115,10.0.0.10,TCP-80-OUT,430
172.10.1.115,10.0.0.11,TCP-80-OUT,420
172.10.1.115,10.0.0.12,TCP-80-OUT,471
172.10.1.115,10.0.0.13,TCP-80-OUT,493
172.10.1.115,10.0.0.14,TCP-80-OUT,418
172.10.1.115,10.0.0.5,TCP-80-OUT,452
172.10.1.115,10.0.0.6,TCP-80-OUT,463
172.10.1.115,10.0.0.7,TCP-80-OUT,476
172.10.1.115,10.0.0.8,TCP-80-OUT,472
172.10.1.115,10.0.0.9,TCP-80-OUT,501
172.10.1.115,10.1.0.100,TCP-80-OUT,464
172.10.1.115,10.1.0.75,TCP-80-OUT,460
172.10.1.115,10.1.0.76,TCP-80-OUT,427
172.10.1.115,10.1.0.77,TCP-80-OUT,455
172.10.1.115,10.199.250.2,TCP-21-OUT,9
172.10.1.115,10.199.250.2,TCP-OTHER-OUT,362
172.10.1.116,10.0.0.10,TCP-80-OUT,475
172.10.1.116,10.0.0.11,TCP-80-OUT,507
172.10.1.116,10.0.0.12,TCP-80-OUT,511
172.10.1.116,10.0.0.13,TCP-80-OUT,423
172.10.1.116,10.0.0.14,TCP-80-OUT,466
172.10.1.116,10.0.0.5,TCP-80-OUT,442
172.10.1.116,10.0.0.6,TCP-80-OUT,510
172.10.1.116,10.0.0.7,TCP-80-OUT,513
172.10.1.116,10.0.0.8,TCP-80-OUT,474
172.10.1.116,10.0.0.9,TCP-80-OUT,458
172.10.1.116,10.1.0.100,TCP-80-OUT,491
172.10.1.116,10.1.0.75,TCP-80-OUT,477
172.10.1.116,10.1.0.76,TCP-80-OUT,448
172.10.1.116,10.1.0.77,TCP-80-OUT,446
172.10.1.116,10.199.250.2,TCP-OTHER-OUT,361
172.10.1.117,10.0.0.10,TCP-80-OUT,476
172.10.1.117,10.0.0.11,TCP-80-OUT,502
172.10.1.117,10.0.0.12,TCP-80-OUT,449
172.10.1.117,10.0.0.13,TCP-80-OUT,465
172.10.1.117,10.0.0.14,TCP-80-OUT,456
172.10.1.117,10.0.0.5,TCP-80-OUT,447
172.10.1.117,10.0.0.6,TCP-80-OUT,491
172.10.1.117,10.0.0.7,TCP-80-OUT,479
172.10.1.117,10.0.0.8,TCP-80-OUT,482
172.10.1.117,10.0.0.9,TCP-80-OUT,470
172.10.1.117,10.1.0.100,TCP-80-OUT,445
172.10.1.117,10.1.0.75,TCP-80-OUT,457
172.10.1.117,10.1.0.76,TCP-80-OUT,441
172.10.1.117,10.1.0.77,TCP-80-OUT,481
172.10.1.117,10.199.250.2,TCP-21-OUT,6
172.10.1.117,10.199.250.2,TCP-OTHER-OUT,364
172.10.1.118,10.0.0.10,TCP-80-OUT,435
172.10.1.118,10.0.0.11,TCP-80-OUT,451
172.10.1.118,10.0.0.12,TCP-80-OUT,430
172.10.1.118,10.0.0.13,TCP-80-OUT,439
172.10.1.118,10.0.0.14,TCP-80-OUT,452
172.10.1.118,10.0.0.5,TCP-80-OUT,450
172.10.1.118,10.0.0.6,TCP-80-OUT,443
172.10.1.118,10.0.0.7,TCP-80-OUT,471
172.10.1.118,10.0.0.8,TCP-80-OUT,478
172.10.1.118,10.0.0.9,TCP-80-OUT,455
172.10.1.118,10.1.0.100,TCP-80-OUT,484
172.10.1.118,10.1.0.75,TCP-80-OUT,494
172.10.1.118,10.1.0.76,TCP-80-OUT,454
172.10.1.118,10.1.0.77,TCP-80-OUT,474
172.10.1.118,10.199.250.2,TCP-OTHER-OUT,369
172.10.1.119,10.0.0.10,TCP-80-OUT,383
172.10.1.119,10.0.0.11,TCP-80-OUT,441
172.10.1.119,10.0.0.12,TCP-80-OUT,442
172.10.1.119,10.0.0.13,TCP-80-OUT,471
172.10.1.119,10.0.0.14,TCP-80-OUT,441
172.10.1.119,10.0.0.5,TCP-80-OUT,431
172.10.1.119,10.0.0.6,TCP-80-OUT,418
172.10.1.119,10.0.0.7,TCP-80-OUT,446
172.10.1.119,10.0.0.8,TCP-80-OUT,463
172.10.1.119,10.0.0.9,TCP-80-OUT,444
172.10.1.119,10.1.0.100,TCP-80-OUT,452
172.10.1.119,10.1.0.75,TCP-80-OUT,431
172.10.1.119,10.1.0.76,TCP-80-OUT,420
172.10.1.119,10.1.0.77,TCP-80-OUT,427
172.10.1.119,10.199.250.2,TCP-21-OUT,5
172.10.1.119,10.199.250.2,TCP-OTHER-OUT,380
172.10.1.12,10.0.0.10,TCP-80-OUT,733
172.10.1.12,10.0.0.11,TCP-80-OUT,717
172.10.1.12,10.0.0.12,TCP-80-OUT,711
172.10.1.12,10.0.0.13,TCP-80-OUT,688
172.10.1.12,10.0.0.14,TCP-80-OUT,750
172.10.1.12,10.0.0.5,TCP-80-OUT,711
172.10.1.12,10.0.0.6,TCP-80-OUT,733
172.10.1.12,10.0.0.7,TCP-80-OUT,712
172.10.1.12,10.0.0.8,TCP-80-OUT,807
172.10.1.12,10.0.0.9,TCP-80-OUT,730
172.10.1.12,10.1.0.100,TCP-80-OUT,696
172.10.1.12,10.1.0.75,TCP-80-OUT,729
172.10.1.12,10.1.0.76,TCP-80-OUT,726
172.10.1.12,10.1.0.77,TCP-80-OUT,685
172.10.1.120,10.0.0.10,TCP-80-OUT,434
172.10.1.120,10.0.0.11,TCP-80-OUT,458
172.10.1.120,10.0.0.12,TCP-80-OUT,426
172.10.1.120,10.0.0.13,TCP-80-OUT,452
172.10.1.120,10.0.0.14,TCP-80-OUT,495
172.10.1.120,10.0.0.5,TCP-80-OUT,467
172.10.1.120,10.0.0.6,TCP-80-OUT,449
172.10.1.120,10.0.0.7,TCP-80-OUT,466
172.10.1.120,10.0.0.8,TCP-80-OUT,494
172.10.1.120,10.0.0.9,TCP-80-OUT,476
172.10.1.120,10.1.0.100,TCP-80-OUT,454
172.10.1.120,10.1.0.75,TCP-80-OUT,464
172.10.1.120,10.1.0.76,TCP-80-OUT,472
172.10.1.120,10.1.0.77,TCP-80-OUT,446
172.10.1.120,10.199.250.2,TCP-21-OUT,10
172.10.1.120,10.199.250.2,TCP-OTHER-OUT,373
172.10.1.121,10.0.0.10,TCP-80-OUT,448
172.10.1.121,10.0.0.11,TCP-80-OUT,505
172.10.1.121,10.0.0.12,TCP-80-OUT,430
172.10.1.121,10.0.0.13,TCP-80-OUT,523
172.10.1.121,10.0.0.14,TCP-80-OUT,464
172.10.1.121,10.0.0.5,TCP-80-OUT,429
172.10.1.121,10.0.0.6,TCP-80-OUT,449
172.10.1.121,10.0.0.7,TCP-80-OUT,461
172.10.1.121,10.0.0.8,TCP-80-OUT,455
